Image,Predicted-Lymphocyte
img_12285,8
img_12286,0
img_12287,8
img_12288,1
img_12289,1
img_12290,3
img_12291,3
img_12292,0
img_12293,0
img_12294,2
img_12295,1
img_12296,0
img_12297,0
img_12298,1
img_12299,10
img_12300,11
img_12301,2
img_12302,2
img_12303,5
img_12304,3
img_12305,1
img_12307,1
img_12308,4
img_12309,1
img_12310,7
img_12311,0
img_12312,0
img_12313,9
img_12314,2
img_12315,0
img_12316,3
img_12317,0
img_12318,3
img_12319,0
img_12320,2
img_12322,1
img_12323,0
img_12324,7
img_12325,1
img_12326,3
img_12327,3
img_12328,1
img_12330,1
img_12331,8
img_12332,17
img_12333,0
img_12334,0
img_12335,3
img_12336,2
img_12337,4
img_12338,1
img_12339,1
img_12340,6
img_12341,9
img_12342,10
img_12343,4
img_12344,4
img_12345,3
img_12346,1
img_12347,27
img_12348,2
img_12349,7
img_12350,2
img_12351,3
img_12352,1
img_12353,11
img_12354,0
img_12355,0
img_12356,0
img_12357,4
img_12358,3
img_12359,0
img_12360,3
img_12361,2
img_12362,2
img_12363,2
img_12364,3
img_12365,5
img_12366,4
img_12367,1
img_12368,10
img_12369,1
img_12370,2
img_12371,2
img_12372,2
img_12373,1
img_12374,1
img_12375,3
img_12376,0
img_12377,2
img_12378,0
img_12379,2
img_12380,6
img_12381,0
img_12382,4
img_12383,11
img_12384,13
img_12385,6
img_12386,6
img_12387,1
img_12388,2
img_12389,0
img_12390,0
img_12391,3
img_12392,3
img_12393,1
img_12394,1
img_12395,2
img_12396,2
img_12397,10
img_12398,4
img_12399,0
img_12400,1
img_12401,1
img_12402,0
img_12403,2
img_12404,9
img_12405,0
img_12406,3
img_12407,1
img_12408,2
img_12409,6
img_12410,0
img_12411,1
img_12412,1
img_12413,1
img_12414,6
img_12415,0
img_12416,1
img_12417,7
img_12418,2
img_12419,0
img_12420,0
img_12421,5
img_12422,8
img_12423,0
img_12424,2
img_12425,13
img_12426,2
img_12427,16
img_12428,0
img_12429,0
img_12430,12
img_12431,2
img_12432,1
img_12433,0
img_12434,2
img_12435,4
img_12436,1
img_12437,0
img_12438,1
img_12439,1
img_12440,0
img_12441,0
img_12442,2
img_12443,9
img_12444,3
img_12445,6
img_12446,3
img_12447,6
img_12448,4
img_12449,0
img_12450,2
img_12451,0
img_12452,4
img_12454,2
img_12455,1
img_12456,1
img_12457,0
img_12458,1
img_12459,5
img_12460,3
img_12461,2
img_12462,0
img_12463,2
img_12464,8
img_12465,5
img_12466,0
img_12467,0
img_12468,0
img_12469,0
img_12470,0
img_12471,0
img_12472,4
img_12473,0
img_12474,0
img_12475,1
img_12476,8
img_12477,0
img_12478,8
img_12479,5
img_12480,3
img_12481,1
img_12482,0
img_12483,5
img_12484,5
img_12485,4
img_12486,4
img_12487,12
img_12488,0
img_12489,14
img_12490,2
img_12491,1
img_12492,0
img_12493,0
img_12494,1
img_12495,0
img_12496,1
img_12497,1
img_12498,3
img_12499,7
img_12500,4
img_12501,11
img_12502,0
img_12503,0
img_12504,13
img_12505,0
img_12506,1
img_12507,1
img_12508,2
img_12509,2
img_12510,4
img_12511,0
img_12512,0
img_12513,1
img_12514,6
img_12515,6
img_12516,0
img_12517,0
img_12518,6
img_12519,0
img_12520,0
img_12521,11
img_12522,0
img_12523,1
img_12524,2
img_12525,5
img_12526,2
img_12527,4
img_12528,3
img_12529,1
img_12530,1
img_12531,5
img_12532,1
img_12533,13
img_12534,2
img_12535,1
img_12536,2
img_12537,2
img_12538,1
img_12539,7
img_12540,15
img_12541,4
img_12542,1
img_12543,0
img_12544,0
img_12545,1
img_12546,1
img_12547,0
img_12548,0
img_12549,5
img_12550,10
img_12551,1
img_12552,9
img_12553,2
img_12554,6
img_12555,2
img_12556,3
img_12557,7
img_12558,1
img_12559,1
img_12560,9
img_12561,10
img_12562,3
img_12563,2
img_12564,11
img_12565,4
img_12566,4
img_12567,20
img_12568,2
img_12569,1
img_12570,1
img_12571,8
img_12572,0
img_12573,9
img_12574,2
img_12575,8
img_12576,0
img_12577,1
img_12578,7
img_12579,3
img_12580,0
img_12581,0
img_12582,1
img_12583,3
img_12584,7
img_12585,8
img_12586,5
img_12587,0
img_12588,4
img_12589,1
img_12590,3
img_12591,6
img_12592,0
img_12593,7
img_12594,0
img_12595,0
img_12596,1
img_12597,0
img_12598,0
img_12599,2
img_12600,5
img_12601,0
img_12602,0
img_12603,11
img_12604,2
img_12605,10
img_12606,12
img_12607,0
img_12608,0
img_12609,11
img_12610,1
img_12611,7
img_12612,1
img_12613,0
img_12614,0
img_12615,2
img_12616,2
img_12617,1
img_12618,2
img_12619,5
img_12620,9
img_12621,1
img_12622,3
img_12623,7
img_12624,8
img_12625,1
img_12626,4
img_12627,4
img_12628,0
img_12629,3
img_12630,0
img_12631,6
img_12632,0
img_12633,0
img_12634,6
img_12635,1
img_12636,12
img_12637,0
img_12638,1
img_12639,3
img_12640,4
img_12641,15
img_12642,0
img_12643,2
img_12644,15
img_12645,11
img_12646,0
img_12647,8
img_12648,0
img_12649,10
img_12650,7
img_12651,22
img_12652,9
img_12653,2
img_12654,3
img_12655,2
img_12656,2
img_12657,1
img_12658,0
img_12659,7
img_12660,0
img_12661,16
img_12662,0
img_12663,0
img_12664,2
img_12665,1
img_12666,0
img_12667,0
img_12668,7
img_12669,0
img_12670,13
img_12671,14
img_12672,2
img_12673,4
img_12674,2
img_12675,0
img_12676,2
img_12677,10
img_12678,0
img_12679,0
img_12680,0
img_12681,0
img_12682,7
img_12683,20
img_12684,2
img_12685,5
img_12686,12
img_12687,9
img_12688,3
img_12689,20
img_12690,1
img_12691,7
img_12692,2
img_12693,4
img_12694,0
img_12695,1
img_12696,4
img_12697,2
img_12698,1
img_12699,0
img_12700,0
img_12701,0
img_12702,1
img_12703,11
img_12704,11
img_12705,0
img_12706,0
img_12707,7
img_12708,0
img_12709,1
img_12710,2
img_12711,9
img_12712,2
img_12713,2
img_12714,2
img_12715,6
img_12716,11
img_12717,7
img_12718,0
img_12719,22
img_12720,0
img_12721,1
img_12722,0
img_12723,0
img_12724,19
img_12725,0
img_12726,6
img_12727,28
img_12728,1
img_12729,4
img_12730,1
img_12731,12
img_12732,1
img_12733,4
img_12734,2
img_12735,6
img_12736,12
img_12737,3
img_12738,18
img_12739,1
img_12740,1
img_12741,14
img_12742,0
img_12743,23
img_12744,4
img_12745,12
img_12746,1
img_12747,0
img_12748,6
img_12749,1
img_12750,0
img_12751,1
img_12752,1
img_12753,7
img_12754,8
img_12755,7
img_12756,4
img_12757,1
img_12758,2
img_12759,14
img_12760,1
img_12761,2
img_12762,3
img_12763,2
img_12764,1
img_12765,6
img_12766,4
img_12767,0
img_12768,3
img_12769,0
img_12770,1
img_12771,3
img_12772,1
img_12773,7
img_12774,1
img_12775,1
img_12776,5
img_12777,1
img_12778,2
img_12779,3
img_12780,7
img_12781,2
img_12782,4
img_12783,1
img_12784,1
img_12785,1
img_12786,0
img_12787,1
img_12788,0
img_12789,8
img_12790,1
img_12791,5
img_12792,0
img_12793,10
img_12794,0
img_12795,5
img_12796,1
img_12797,2
img_12798,11
img_12799,10
img_12800,3
img_12801,9
img_12802,2
img_12803,2
img_12804,1
img_12805,5
img_12806,3
img_12807,4
img_12808,30
img_12809,0
img_12810,8
img_12811,1
img_12812,1
img_12813,10
img_12814,5
img_12815,4
img_12816,1
img_12817,0
img_12818,6
img_12819,6
img_12820,1
img_12821,0
img_12822,0
img_12823,4
img_12824,2
img_12825,1
img_12826,1
img_12827,7
img_12828,3
img_12829,11
img_12830,3
img_12831,6
img_12832,3
img_12833,0
img_12834,2
img_12835,0
img_12836,1
img_12837,1
img_12838,2
img_12839,1
img_12840,6
img_12841,4
img_12842,1
img_12843,15
img_12844,16
img_12845,0
img_12846,1
img_12847,0
img_12848,3
img_12849,2
img_12850,1
img_12851,1
img_12852,4
img_12853,16
img_12854,0
img_12855,6
img_12856,2
img_12857,2
img_12858,6
img_12859,0
img_12860,11
img_12861,2
img_12862,0
img_12863,0
img_12864,1
img_12865,0
img_12866,4
img_12867,9
img_12868,2
img_12869,7
img_12870,1
img_12871,5
img_12872,27
img_12873,12
img_12874,14
img_12875,7
img_12876,3
img_12877,5
img_12878,5
img_12879,2
img_12880,0
img_12881,4
img_12882,0
img_12883,3
img_12884,3
img_12885,2
img_12886,2
img_12887,1
img_12888,12
img_12889,0
img_12890,3
img_12891,5
img_12892,0
img_12893,4
img_12894,2
img_12895,1
img_12896,7
img_12897,3
img_12898,0
img_12899,6
img_12900,8
img_12902,1
img_12903,5
img_12904,0
img_12905,0
img_12906,11
img_12907,0
img_12908,2
img_12909,1
img_12910,1
img_12911,2
img_12912,2
img_12913,1
img_12914,1
img_12915,1
img_12916,5
img_12917,0
img_12918,1
img_12919,0
img_12920,11
img_12921,7
img_12922,6
img_12923,1
img_12924,0
img_12925,1
img_12926,0
img_12927,2
img_12928,0
img_12929,2
img_12930,0
img_12931,2
img_12932,1
img_12933,24
img_12934,5
img_12935,2
img_12936,1
img_12937,0
img_12938,2
img_12939,10
img_12940,1
img_12941,0
img_12942,2
img_12943,2
img_12944,0
img_12945,9
img_12946,3
img_12947,0
img_12948,1
img_12949,12
img_12950,11
img_12951,2
img_12952,4
img_12953,9
img_12954,6
img_12955,1
img_12956,3
img_12957,0
img_12958,14
img_12959,0
img_12960,0
img_12961,1
img_12962,15
img_12963,1
img_12964,10
img_12965,11
img_12966,1
img_12967,2
img_12968,1
img_12969,1
img_12970,0
img_12971,2
img_12972,1
img_12973,7
img_12975,0
img_12976,4
img_12977,5
img_12978,4
img_12979,2
img_12980,0
img_12981,0
img_12982,3
img_12983,0
img_12984,2
img_12985,0
img_12986,1
img_12987,10
img_12988,2
img_12989,0
img_12990,0
img_12991,0
img_12992,8
img_12993,0
img_12994,5
img_12995,2
img_12996,3
img_12997,1
img_12998,0
img_12999,3
img_13000,2
img_13001,1
img_13002,2
img_13003,7
img_13004,0
img_13005,0
img_13006,0
img_13007,5
img_13008,0
img_13009,1
img_13010,3
img_13011,11
img_13012,1
img_13013,2
img_13014,3
img_13015,9
img_13016,9
img_13017,0
img_13018,7
img_13019,7
img_13020,1
img_13021,5
img_13022,6
img_13023,1
img_13024,2
img_13025,4
img_13026,0
img_13027,0
img_13028,2
img_13029,0
img_13030,1
img_13031,0
img_13032,0
img_13033,0
img_13034,2
img_13035,0
img_13036,1
img_13037,2
img_13038,19
img_13039,3
img_13040,0
img_13041,6
img_13042,1
img_13043,6
img_13044,0
img_13045,3
img_13046,5
img_13047,0
img_13048,3
img_13049,0
img_13050,10
img_13051,1
img_13052,3
img_13053,5
img_13054,13
img_13055,2
img_13056,1
img_13057,1
img_13058,10
img_13059,11
img_13060,0
img_13061,0
img_13062,1
img_13063,16
img_13064,0
img_13065,0
img_13066,1
img_13067,3
img_13068,8
img_13069,6
img_13070,19
img_13071,14
img_13072,6
img_13073,12
img_13074,3
img_13075,2
img_13076,1
img_13077,1
img_13078,0
img_13079,2
img_13080,8
img_13081,4
img_13082,2
img_13083,1
img_13084,3
img_13085,0
img_13086,4
img_13087,18
img_13088,3
img_13089,2
img_13090,0
img_13091,4
img_13092,8
img_13093,2
img_13094,1
img_13095,1
img_13096,4
img_13097,6
img_13098,2
img_13100,0
img_13101,1
img_13102,0
img_13103,2
img_13104,4
img_13105,1
img_13106,1
img_13107,2
img_13108,2
img_13109,4
img_13110,3
img_13111,1
img_13112,2
img_13113,1
img_13114,3
img_13115,2
img_13116,0
img_13117,6
img_13118,0
img_13119,2
img_13120,3
img_13121,1
img_13122,0
img_13123,1
img_13124,0
img_13125,14
img_13126,1
img_13127,10
img_13128,5
img_13129,12
img_13130,0
img_13131,4
img_13132,0
img_13133,0
img_13134,2
img_13135,3
img_13136,1
img_13137,2
img_13138,1
img_13139,12
img_13140,2
img_13141,4
img_13142,5
img_13143,1
img_13144,0
img_13145,5
img_13146,9
img_13147,9
img_13148,0
img_13149,1
img_13150,1
img_13151,2
img_13152,6
img_13153,0
img_13154,2
img_13157,3
img_13158,12
img_13159,2
img_13160,2
img_13161,2
img_13162,0
img_13163,2
img_13164,1
img_13165,5
img_13166,1
img_13167,3
img_13168,3
img_13169,0
img_13170,2
img_13171,2
img_13172,2
img_13173,1
img_13174,6
img_13175,4
img_13176,13
img_13177,2
img_13178,0
img_13179,4
img_13180,2
img_13181,1
img_13182,1
img_13183,2
img_13184,0
img_13185,0
img_13186,10
img_13187,1
img_13188,1
img_13189,8
img_13190,0
img_13191,0
img_13192,7
img_13193,17
img_13194,23
img_13195,5
img_13196,3
img_13197,2
img_13198,0
img_13199,14
img_13200,14
img_13201,3
img_13202,5
img_13203,0
img_13204,1
img_13205,0
img_13206,1
img_13207,0
img_13208,2
img_13209,2
img_13210,1
img_13211,4
img_13212,4
img_13213,2
img_13214,2
img_13215,3
img_13216,0
img_13217,7
img_13218,6
img_13219,9
img_13220,3
img_13221,3
img_13222,11
img_13223,1
img_13224,4
img_13225,4
img_13226,0
img_13227,4
img_13228,0
img_13229,2
img_13230,7
img_13231,2
img_13232,0
img_13233,13
img_13234,3
img_13235,1
img_13236,2
img_13237,0
img_13238,0
img_13239,1
img_13240,1
img_13241,0
img_13242,2
img_13243,3
img_13244,1
img_13245,0
img_13246,6
img_13247,2
img_13248,2
img_13249,3
img_13250,3
img_13251,3
img_13252,9
img_13253,0
img_13254,15
img_13255,5
img_13256,0
img_13257,0
img_13258,7
img_13259,7
img_13260,1
img_13261,1
img_13262,1
img_13263,0
img_13264,10
img_13265,3
img_13266,7
img_13267,4
img_13268,2
img_13269,4
img_13270,6
img_13271,9
img_13272,7
img_13273,2
img_13274,0
img_13275,0
img_13276,1
img_13277,0
img_13278,0
img_13279,6
img_13280,1
img_13281,1
img_13282,16
img_13283,7
img_13284,1
img_13285,1
img_13286,9
img_13287,0
img_13289,0
img_13290,6
img_13291,2
img_13292,2
img_13293,1
img_13294,7
img_13295,2
img_13296,0
img_13297,1
img_13298,5
img_13299,1
img_13300,0
img_13301,6
img_13302,1
img_13303,2
img_13304,2
img_13305,2
img_13306,1
img_13307,4
img_13308,1
img_13309,13
img_13310,0
img_13311,2
img_13312,5
img_13313,1
img_13314,4
img_13315,1
img_13316,0
img_13317,0
img_13318,11
img_13319,5
img_13320,2
img_13321,7
img_13322,13
img_13323,2
img_13324,3
img_13325,0
img_13326,0
img_13327,4
img_13328,6
img_13329,0
img_13330,1
img_13331,2
img_13332,0
img_13333,4
img_13334,3
img_13335,3
img_13336,0
img_13337,12
img_13338,0
img_13339,3
img_13340,3
img_13341,3
img_13342,5
img_13343,15
img_13344,10
img_13345,8
img_13346,1
img_13347,4
img_13348,1
img_13349,9
img_13350,3
img_13351,0
img_13352,4
img_13353,0
img_13354,0
img_13355,2
img_13356,1
img_13357,2
img_13358,0
img_13359,4
img_13360,1
img_13361,25
img_13362,0
img_13363,0
img_13364,2
img_13365,3
img_13366,3
img_13367,1
img_13368,0
img_13369,0
img_13370,0
img_13371,2
img_13372,10
img_13373,0
img_13374,2
img_13375,0
img_13376,4
img_13377,1
img_13378,1
img_13379,2
img_13380,5
img_13381,2
img_13382,2
img_13383,14
img_13384,5
img_13385,7
img_13386,2
img_13387,3
img_13388,1
img_13389,0
img_13390,16
img_13391,0
img_13392,5
img_13393,2
img_13394,0
img_13395,1
img_13396,1
img_13397,0
img_13398,3
img_13399,1
img_13400,4
img_13401,29
img_13402,4
img_13403,3
img_13404,1
img_13405,3
img_13406,0
img_13407,3
img_13408,0
img_13409,0
img_13410,1
img_13411,1
img_13412,8
img_13413,10
img_13414,0
img_13415,1
img_13416,0
img_13417,0
img_13418,1
img_13419,2
img_13420,2
img_13421,4
img_13422,0
img_13423,3
img_13424,8
img_13425,2
img_13427,9
img_13428,0
img_13429,5
img_13430,0
img_13431,7
img_13432,2
img_13433,10
img_13434,13
img_13435,30
img_13436,12
img_13437,1
img_13438,0
img_13439,10
img_13440,0
img_13441,8
img_13442,4
img_13443,7
img_13444,4
img_13445,1
img_13446,2
img_13447,0
img_13448,0
img_13449,13
img_13450,10
img_13451,5
img_13452,2
img_13453,2
img_13454,3
img_13455,1
img_13456,1
img_13457,5
img_13458,4
img_13459,7
img_13460,1
img_13461,2
img_13462,0
img_13463,5
img_13464,7
img_13465,2
img_13466,10
img_13467,3
img_13468,0
img_13469,0
img_13470,0
img_13471,2
img_13472,0
img_13473,1
img_13474,5
img_13475,0
img_13476,15
img_13477,2
img_13478,1
img_13479,1
img_13480,2
img_13481,2
img_13482,2
img_13483,1
img_13484,0
img_13485,2
img_13486,2
img_13487,7
img_13488,3
img_13489,0
img_13490,1
img_13491,5
img_13492,0
img_13493,1
img_13494,4
img_13495,1
img_13496,6
img_13497,4
img_13498,9
img_13499,2
img_13500,2
img_13501,0
img_13502,3
img_13503,4
img_13504,11
img_13506,0
img_13507,3
img_13508,34
img_13509,4
img_13510,3
img_13511,8
img_13512,2
img_13513,4
img_13514,1
img_13515,0
img_13516,0
img_13517,1
img_13518,0
img_13519,1
img_13520,1
img_13521,2
img_13522,2
img_13523,3
img_13524,1
img_13525,0
img_13526,6
img_13527,2
img_13528,3
img_13529,3
img_13530,0
img_13531,4
img_13532,12
img_13533,3
img_13534,7
img_13535,1
img_13536,1
img_13537,0
img_13538,1
img_13539,3
img_13540,0
img_13542,1
img_13543,12
img_13544,2
img_13545,0
img_13546,4
img_13547,0
img_13548,0
img_13549,3
img_13550,11
img_13551,1
img_13552,3
img_13553,1
img_13554,8
img_13555,2
img_13556,1
img_13557,9
img_13558,4
img_13559,13
img_13560,1
img_13561,13
img_13562,1
img_13563,11
img_13564,3
img_13565,0
img_13566,1
img_13567,2
img_13568,0
img_13569,1
img_13570,5
img_13571,9
img_13572,6
img_13573,5
img_13574,1
img_13575,1
img_13576,0
img_13577,2
img_13578,0
img_13579,3
img_13580,3
img_13581,4
img_13582,9
img_13583,5
img_13584,6
img_13585,7
img_13586,0
img_13587,0
img_13588,0
img_13589,2
img_13590,4
img_13591,7
img_13592,1
img_13593,6
img_13594,34
img_13595,2
img_13596,5
img_13597,1
img_13598,3
img_13599,1
img_13600,9
img_13601,0
img_13602,4
img_13603,0
img_13604,1
img_13605,1
img_13606,4
img_13607,4
img_13608,3
img_13609,0
img_13610,1
img_13611,1
img_13612,1
img_13613,0
img_13614,0
img_13615,2
img_13616,2
img_13617,0
img_13618,1
img_13619,0
img_13620,2
img_13621,2
img_13622,4
img_13623,1
img_13624,2
img_13625,0
img_13626,0
img_13627,2
img_13628,0
img_13629,2
img_13631,10
img_13632,2
img_13633,2
img_13634,1
img_13635,0
img_13636,0
img_13637,10
img_13638,1
img_13640,5
img_13641,3
img_13642,0
img_13643,0
img_13644,7
img_13645,1
img_13647,6
img_13648,2
img_13649,1
img_13650,0
img_13651,0
img_13652,14
img_13653,0
img_13654,0
img_13655,0
img_13656,4
img_13657,5
img_13658,1
img_13659,0
img_13660,1
img_13661,1
img_13662,1
img_13663,1
img_13664,25
img_13665,1
img_13666,2
img_13667,0
img_13668,1
img_13669,3
img_13670,8
img_13671,0
img_13672,5
img_13673,2
img_13674,2
img_13675,5
img_13676,0
img_13677,1
img_13678,5
img_13679,2
img_13680,3
img_13681,1
img_13682,0
img_13683,0
img_13684,6
img_13685,1
img_13686,3
img_13687,0
img_13688,1
img_13689,5
img_13690,12
img_13691,1
img_13692,2
img_13693,5
img_13694,3
img_13695,3
img_13696,2
img_13697,2
img_13698,1
img_13699,4
img_13700,4
img_13701,0
img_13702,4
img_13703,1
img_13704,6
img_13705,5
img_13706,0
img_13707,2
img_13708,8
img_13709,1
img_13710,5
img_13711,3
img_13712,1
img_13713,0
img_13714,5
img_13715,1
img_13716,1
img_13717,2
img_13718,1
img_13719,2
img_13720,1
img_13721,7
img_13722,0
img_13723,6
img_13724,13
img_13725,0
img_13726,7
img_13727,1
img_13728,4
img_13729,1
img_13730,1
img_13731,2
img_13732,2
img_13733,15
img_13734,2
img_13735,1
img_13736,3
img_13737,3
img_13738,0
img_13739,3
img_13740,2
img_13741,0
