Image,Ground-truth,Predicted-Lymphocyte_y
img_11408,6,9
img_11409,1,2
img_11410,0,0
img_11411,1,0
img_11412,2,1
img_11413,1,2
img_11414,1,1
img_11415,10,7
img_11416,2,0
img_11417,3,3
img_11418,0,0
img_11419,0,0
img_11420,1,0
img_11421,2,5
img_11422,2,2
img_11423,3,1
img_11424,7,3
img_11425,3,2
img_11426,2,2
img_11427,8,13
img_11428,1,0
img_11429,3,2
img_11430,1,0
img_11431,1,1
img_11432,5,7
img_11433,8,15
img_11434,2,1
img_11435,0,0
img_11436,3,3
img_11437,16,7
img_11438,0,0
img_11439,1,1
img_11440,0,0
img_11441,1,0
img_11442,5,8
img_11443,7,1
img_11444,1,1
img_11445,3,5
img_11446,6,5
img_11447,1,1
img_11448,14,9
img_11449,4,4
img_11450,2,2
img_11451,2,3
img_11452,4,4
img_11453,7,8
img_11454,0,1
img_11455,0,0
img_11456,0,0
img_11457,2,4
img_11458,1,0
img_11459,9,7
img_11460,2,4
img_11461,1,0
img_11462,1,3
img_11463,2,4
img_11464,0,0
img_11465,0,0
img_11466,1,0
img_11467,6,8
img_11468,5,3
img_11469,0,0
img_11470,0,0
img_11471,8,9
img_11472,1,1
img_11473,0,0
img_11474,2,4
img_11475,1,1
img_11476,1,0
img_11477,0,0
img_11478,1,0
img_11479,6,3
img_11480,0,0
img_11481,9,13
img_11482,11,15
img_11483,5,6
img_11484,2,1
img_11485,1,0
img_11486,6,3
img_11487,1,1
img_11488,6,4
img_11489,0,0
img_11490,3,4
img_11491,1,6
img_11492,0,0
img_11493,4,6
img_11494,3,3
img_11495,8,11
img_11496,1,1
img_11497,1,3
img_11498,1,3
img_11499,2,3
img_11500,11,8
img_11501,1,2
img_11502,7,2
img_11503,10,9
img_11504,3,2
img_11505,4,2
img_11506,1,1
img_11507,5,7
img_11508,1,0
img_11509,3,2
img_11510,1,2
img_11511,1,1
img_11512,1,1
img_11513,1,0
img_11514,0,0
img_11515,0,0
img_11516,6,12
img_11517,0,0
img_11518,0,6
img_11519,1,2
img_11520,1,1
img_11521,2,2
img_11522,7,8
img_11523,2,1
img_11524,2,0
img_11525,1,3
img_11526,8,13
img_11527,0,0
img_11528,1,0
img_11529,1,1
img_11530,2,2
img_11531,1,0
img_11532,3,3
img_11533,4,4
img_11534,7,5
img_11535,1,2
img_11536,1,1
img_11537,3,5
img_11538,2,3
img_11539,3,5
img_11540,0,0
img_11541,3,4
img_11542,2,2
img_11543,1,0
img_11544,7,7
img_11545,9,12
img_11546,2,2
img_11547,2,2
img_11548,1,2
img_11549,5,5
img_11550,1,0
img_11551,8,7
img_11552,3,4
img_11553,1,1
img_11554,1,1
img_11555,31,9
img_11556,0,0
img_11557,3,3
img_11558,10,11
img_11559,0,0
img_11560,1,1
img_11561,7,8
img_11562,1,0
img_11563,1,0
img_11564,0,0
img_11565,0,0
img_11566,1,1
img_11567,2,0
img_11568,3,6
img_11569,9,15
img_11570,2,2
img_11571,2,1
img_11572,2,0
img_11573,0,0
img_11574,18,9
img_11575,3,2
img_11576,8,10
img_11577,3,3
img_11578,1,0
img_11579,5,6
img_11580,4,5
img_11581,3,5
img_11582,0,1
img_11583,17,3
img_11584,1,1
img_11585,1,1
img_11586,0,0
img_11587,8,13
img_11588,4,2
img_11589,0,0
img_11590,0,0
img_11591,2,2
img_11592,20,18
img_11593,8,5
img_11594,19,13
img_11595,11,14
img_11596,4,6
img_11597,8,16
img_11598,1,0
img_11599,1,1
img_11600,1,0
img_11601,0,0
img_11602,2,2
img_11603,16,11
img_11604,1,1
img_11605,1,0
img_11606,1,1
img_11607,21,17
img_11608,33,18
img_11609,1,1
img_11610,3,2
img_11611,1,4
img_11612,0,0
img_11613,1,1
img_11614,15,17
img_11615,1,0
img_11616,7,6
img_11617,21,18
img_11618,1,1
img_11619,5,8
img_11620,3,4
img_11621,0,0
img_11622,13,10
img_11623,1,1
img_11624,2,0
img_11625,0,0
img_11626,0,0
img_11627,0,0
img_11628,4,1
img_11629,0,0
img_11630,0,0
img_11631,0,0
img_11632,1,2
img_11633,1,1
img_11634,3,3
img_11635,2,1
img_11636,6,6
img_11637,3,1
img_11638,2,2
img_11639,0,1
img_11640,9,1
img_11641,3,5
img_11642,4,3
img_11643,4,5
img_11644,2,1
img_11645,0,0
img_11646,0,0
img_11647,0,0
img_11648,1,1
img_11649,3,4
img_11650,5,4
img_11651,10,6
img_11652,1,1
img_11653,7,0
img_11654,1,1
img_11655,1,1
img_11656,4,6
img_11657,6,8
img_11658,2,1
img_11659,3,2
img_11660,4,0
img_11661,0,0
img_11662,0,0
img_11663,0,1
img_11664,9,16
img_11665,1,1
img_11666,8,5
img_11667,1,1
img_11668,1,1
img_11669,6,7
img_11670,2,3
img_11671,1,1
img_11672,1,0
img_11673,3,2
img_11674,0,0
img_11675,0,0
img_11676,2,0
img_11677,2,1
img_11678,2,3
img_11679,2,0
img_11680,1,0
img_11681,0,0
img_11682,19,11
img_11683,13,1
img_11684,4,4
img_11685,0,2
img_11686,2,2
img_11687,1,0
img_11688,8,12
img_11689,1,0
img_11690,0,2
img_11691,3,2
img_11692,1,1
img_11693,1,0
img_11694,1,2
img_11695,1,0
img_11696,8,6
img_11697,1,1
img_11698,14,4
img_11699,9,4
img_11700,1,1
img_11701,6,3
img_11702,3,3
img_11703,3,2
img_11704,0,0
img_11705,6,8
img_11706,1,1
img_11707,4,4
img_11708,1,1
img_11709,2,2
img_11710,6,7
img_11711,3,4
img_11712,2,4
img_11713,1,2
img_11714,7,5
img_11715,2,4
img_11716,1,2
img_11717,2,3
img_11718,14,14
img_11719,5,5
img_11720,5,5
img_11721,1,0
img_11722,7,7
img_11723,0,0
img_11724,2,2
img_11725,1,2
img_11726,4,1
img_11727,13,7
img_11728,1,1
img_11729,1,2
img_11730,4,4
img_11731,0,0
img_11732,1,0
img_11733,1,0
img_11734,9,16
img_11735,4,7
img_11736,1,1
img_11737,4,6
img_11738,9,7
img_11739,0,0
img_11740,2,1
img_11741,3,3
img_11742,1,1
img_11743,3,3
img_11744,1,0
img_11745,4,2
img_11746,1,0
img_11747,0,0
img_11748,0,0
img_11749,6,4
img_11750,3,4
img_11751,2,1
img_11752,2,1
img_11753,1,1
img_11754,0,0
img_11755,5,4
img_11756,3,3
img_11757,2,3
img_11758,7,14
img_11759,1,0
img_11760,1,1
img_11761,8,11
img_11762,3,2
img_11763,1,1
img_11764,0,0
img_11765,0,0
img_11766,1,0
img_11767,4,3
img_11768,0,0
img_11769,3,5
img_11770,2,1
img_11771,0,3
img_11772,0,0
img_11773,22,8
img_11774,1,1
img_11775,1,0
img_11776,2,2
img_11777,1,1
img_11778,1,0
img_11779,2,3
img_11780,0,0
img_11781,0,0
img_11782,1,1
img_11783,0,0
img_11784,11,9
img_11785,3,6
img_11786,8,19
img_11787,4,2
img_11788,0,0
img_11789,4,5
img_11790,0,0
img_11791,18,29
img_11792,2,1
img_11793,8,10
img_11794,1,2
img_11795,1,1
img_11796,0,1
img_11797,2,3
img_11798,0,1
img_11799,0,0
img_11800,11,5
img_11801,2,2
img_11802,0,0
img_11803,5,6
img_11804,1,1
img_11805,1,1
img_11806,1,3
img_11807,0,0
img_11808,0,0
img_11809,1,3
img_11810,0,0
img_11811,3,1
img_11812,0,0
img_11813,1,1
img_11814,7,6
img_11815,0,0
img_11816,0,0
img_11817,6,1
img_11818,0,0
img_11819,1,1
img_11820,2,1
img_11821,48,6
img_11822,1,1
img_11823,0,0
img_11824,0,0
img_11825,3,2
img_11826,1,0
img_11827,1,2
img_11828,1,0
img_11829,1,1
img_11830,7,11
img_11831,3,3
img_11832,0,1
img_11833,2,2
img_11834,0,0
img_11835,0,0
img_11836,6,5
img_11837,0,0
img_11838,0,1
img_11839,1,2
img_11840,6,4
img_11841,1,0
img_11842,0,1
img_11843,2,2
img_11844,2,2
img_11845,3,3
img_11846,1,2
img_11847,1,2
img_11848,1,0
img_11849,1,1
img_11850,0,0
img_11851,4,6
img_11852,3,0
img_11853,3,3
img_11854,1,1
img_11855,1,0
img_11856,9,11
img_11857,0,0
img_11858,1,0
img_11859,1,1
img_11860,12,7
img_11861,9,6
img_11862,2,0
img_11863,2,3
img_11864,10,13
img_11865,5,5
img_11866,2,1
img_11867,25,12
img_11868,15,3
img_11869,0,1
img_11870,7,7
img_11871,10,11
img_11872,3,2
img_11873,4,1
img_11874,3,4
img_11875,1,2
img_11876,4,4
img_11877,1,1
img_11878,1,2
img_11879,4,1
img_11880,2,2
img_11881,2,1
img_11882,1,0
img_11883,0,2
img_11884,7,5
img_11885,3,5
img_11886,11,11
img_11887,3,11
img_11888,6,8
img_11889,0,0
img_11890,1,0
img_11891,0,0
img_11892,1,0
img_11893,1,0
img_11894,1,1
img_11895,1,2
img_11896,2,2
img_11897,3,3
img_11898,1,2
img_11899,1,0
img_11900,0,0
img_11901,9,16
img_11902,0,0
img_11903,24,31
img_11904,3,1
img_11905,1,1
img_11906,3,5
img_11907,0,0
img_11908,1,1
img_11909,5,4
img_11910,3,3
img_11911,0,0
img_11912,19,10
img_11913,7,4
img_11914,6,8
img_11915,0,0
img_11916,10,3
img_11917,9,4
img_11918,4,0
img_11919,2,1
img_11920,1,0
img_11921,4,1
img_11922,0,0
img_11923,3,3
img_11924,18,11
img_11925,0,0
img_11926,4,0
img_11927,7,1
img_11928,0,0
img_11929,2,2
img_11930,2,1
img_11931,1,1
img_11932,13,4
img_11933,1,2
img_11934,1,1
img_11935,1,3
img_11936,0,0
img_11937,1,4
img_11938,2,2
img_11939,6,5
img_11940,0,0
img_11941,1,0
img_11942,3,5
img_11943,0,0
img_11944,2,0
img_11945,3,0
img_11946,1,0
img_11947,1,0
img_11948,5,7
img_11949,1,0
img_11950,0,0
img_11951,6,8
img_11952,1,2
img_11953,3,6
img_11954,0,0
img_11955,2,1
img_11956,2,4
img_11957,6,5
img_11958,5,1
img_11959,3,5
img_11960,1,4
img_11961,3,3
img_11962,0,0
img_11963,11,11
img_11964,2,5
img_11965,0,0
img_11966,1,2
img_11967,3,0
img_11968,0,0
img_11969,1,0
img_11970,3,7
img_11971,0,0
img_11972,5,3
img_11973,4,5
img_11974,0,0
img_11975,0,0
img_11976,1,2
img_11977,9,8
img_11978,3,3
img_11979,0,0
img_11980,1,0
img_11981,1,1
img_11982,0,0
img_11983,1,1
img_11984,5,6
img_11985,1,0
img_11986,1,2
img_11987,16,21
img_11988,0,0
img_11989,2,3
img_11990,2,3
img_11991,4,3
img_11992,2,2
img_11993,1,7
img_11994,4,4
img_11995,0,0
img_11996,3,3
img_11997,1,1
img_11998,1,1
img_11999,5,9
img_12000,4,5
img_12001,0,0
img_12002,2,4
img_12003,1,3
img_12004,0,2
img_12005,2,1
img_12006,2,2
img_12007,3,5
img_12008,1,2
img_12009,0,0
img_12010,1,2
img_12011,1,1
img_12012,14,12
img_12013,5,6
img_12014,5,13
img_12015,2,3
img_12016,1,1
img_12017,1,1
img_12018,1,0
img_12019,1,2
img_12020,3,5
img_12021,1,1
img_12022,1,0
img_12023,3,1
img_12024,0,0
img_12025,1,1
img_12026,2,1
img_12027,2,3
img_12028,2,1
img_12029,1,0
img_12030,3,2
img_12031,4,5
img_12032,1,1
img_12033,7,6
img_12034,2,1
img_12035,1,3
img_12036,0,0
img_12037,1,2
img_12038,0,2
img_12039,1,2
img_12040,1,1
img_12041,1,1
img_12042,2,1
img_12043,9,5
img_12044,2,0
img_12045,4,1
img_12046,3,0
img_12047,1,0
img_12048,2,0
img_12049,0,0
img_12050,0,0
img_12051,2,3
img_12052,2,2
img_12053,0,0
img_12054,0,0
img_12055,1,0
img_12056,1,1
img_12057,0,0
img_12058,27,13
img_12059,0,1
img_12060,5,3
img_12061,1,0
img_12062,1,0
img_12063,1,0
img_12064,12,14
img_12065,1,2
img_12066,6,4
img_12067,2,2
img_12068,0,0
img_12069,2,3
img_12070,0,0
img_12071,1,1
img_12072,1,2
img_12073,1,0
img_12074,1,2
img_12075,1,1
img_12076,1,2
img_12077,3,5
img_12078,0,0
img_12079,2,1
img_12080,2,1
img_12081,1,4
img_12082,0,0
img_12083,20,16
img_12084,1,1
img_12085,0,0
img_12086,6,3
img_12087,0,0
img_12088,5,1
img_12089,0,0
img_12090,0,0
img_12091,0,0
img_12092,0,2
img_12093,1,1
img_12094,0,0
img_12095,2,0
img_12096,1,1
img_12097,4,4
img_12098,0,0
img_12099,32,11
img_12100,0,0
img_12101,3,3
img_12102,2,0
img_12103,1,2
img_12104,5,6
img_12105,2,2
img_12106,1,2
img_12107,2,2
img_12108,1,2
img_12109,1,1
img_12110,5,3
img_12111,0,0
img_12112,0,0
img_12113,2,3
img_12114,7,8
img_12115,7,3
img_12116,6,13
img_12117,5,5
img_12118,7,15
img_12119,1,3
img_12120,6,5
img_12121,1,1
img_12122,1,2
img_12123,1,0
img_12124,2,2
img_12125,1,0
img_12126,0,1
img_12127,0,0
img_12128,8,14
img_12129,2,3
img_12130,1,1
img_12131,0,0
img_12132,1,1
img_12133,6,5
img_12134,6,6
img_12135,0,1
img_12136,1,3
img_12137,1,0
img_12138,0,0
img_12139,0,0
img_12140,2,7
img_12141,3,0
img_12142,3,3
img_12143,3,3
img_12144,0,0
img_12145,2,1
img_12146,8,11
img_12147,14,13
img_12148,0,0
img_12149,1,1
img_12150,8,12
img_12151,0,0
img_12152,5,6
img_12153,1,0
img_12154,13,25
img_12155,8,5
img_12156,1,1
img_12157,0,0
img_12158,1,1
img_12159,0,0
img_12160,2,1
img_12161,1,0
img_12162,0,0
img_12163,4,4
img_12164,1,1
img_12165,0,0
img_12166,1,1
img_12167,3,2
img_12168,5,4
img_12169,0,0
img_12170,2,5
img_12171,13,14
img_12172,2,3
img_12173,0,0
img_12174,0,0
img_12175,0,0
img_12176,2,4
img_12177,1,1
img_12178,6,8
img_12179,1,1
img_12180,0,1
img_12181,0,0
img_12182,0,0
img_12183,1,0
img_12184,1,0
img_12185,12,20
img_12186,1,1
img_12187,1,1
img_12188,1,0
img_12189,1,0
img_12190,8,6
img_12191,5,5
img_12192,2,3
img_12193,0,0
img_12194,9,9
img_12195,2,2
img_12196,0,0
img_12197,1,2
img_12198,5,6
img_12199,1,0
img_12200,2,1
img_12201,0,0
img_12202,1,1
img_12203,0,0
img_12204,1,1
img_12205,7,8
img_12206,1,0
img_12207,5,9
img_12208,8,11
img_12209,8,3
img_12210,7,14
img_12211,4,2
img_12212,12,9
img_12213,4,7
img_12214,2,3
img_12215,5,4
img_12216,0,1
img_12217,3,2
img_12218,1,1
img_12219,9,3
img_12220,4,1
img_12221,0,1
img_12222,2,3
img_12223,2,4
img_12224,2,1
img_12225,0,0
img_12226,23,24
img_12227,3,1
img_12228,3,2
img_12229,3,4
img_12230,1,0
img_12231,1,1
img_12232,1,1
img_12233,1,1
img_12234,2,4
img_12235,2,1
img_12236,16,3
img_12237,2,3
img_12238,2,3
img_12239,2,3
img_12240,1,1
img_12241,2,1
img_12242,0,0
img_12243,1,0
img_12244,0,0
img_12245,1,0
img_12246,4,3
img_12247,5,3
img_12248,9,10
img_12249,1,2
img_12250,2,2
img_12251,8,7
img_12252,1,1
img_12253,0,0
img_12254,5,6
img_12255,0,0
img_12256,4,0
img_12257,3,7
img_12258,1,0
img_12259,1,1
img_12260,2,2
img_12261,6,5
img_12262,1,1
img_12263,0,0
img_12264,0,0
img_12265,2,2
img_12266,1,1
img_12267,2,2
img_12268,1,0
img_12269,31,18
img_12270,3,4
img_12271,0,2
img_12272,1,0
img_12273,15,14
img_12274,1,0
img_12275,1,0
img_12276,6,4
img_12277,1,0
img_12278,1,0
img_12279,6,2
img_12280,3,3
img_12281,4,2
img_12282,5,2
img_12283,7,6
img_12284,1,1
img_12285,3,6
img_12286,0,0
img_12287,5,8
img_12288,1,1
img_12289,3,0
img_12290,3,2
img_12291,2,2
img_12292,0,0
img_12293,1,0
img_12294,5,0
img_12295,1,1
img_12296,1,0
img_12297,3,0
img_12298,1,0
img_12299,3,8
img_12300,15,10
img_12301,3,1
img_12302,2,2
img_12303,2,4
img_12304,1,1
img_12305,1,1
img_12306,0,0
img_12307,0,0
img_12308,6,3
img_12309,1,1
img_12310,3,8
img_12311,0,0
img_12312,0,0
img_12313,12,10
img_12314,1,1
img_12315,1,0
img_12316,1,3
img_12317,0,0
img_12318,1,1
img_12319,0,0
img_12320,2,2
img_12321,0,0
img_12322,2,1
img_12323,0,0
img_12324,6,7
img_12325,1,1
img_12326,2,2
img_12327,3,3
img_12328,1,1
img_12329,0,0
img_12330,1,0
img_12331,4,7
img_12332,9,17
img_12333,0,0
img_12334,0,0
img_12335,2,1
img_12336,1,1
img_12337,5,4
img_12338,1,1
img_12339,0,0
img_12340,2,4
img_12341,10,11
img_12342,19,7
img_12343,1,2
img_12344,1,2
img_12345,2,3
img_12346,1,1
img_12347,22,22
img_12348,1,1
img_12349,7,6
img_12350,1,0
img_12351,1,2
img_12352,1,1
img_12353,12,9
img_12354,2,0
img_12355,1,0
img_12356,1,0
img_12357,2,1
img_12358,4,3
img_12359,2,0
img_12360,4,2
img_12361,5,1
img_12362,1,2
img_12363,1,1
img_12364,3,3
img_12365,1,5
img_12366,2,2
img_12367,1,0
img_12368,7,9
img_12369,1,1
img_12370,1,0
img_12371,1,1
img_12372,5,1
img_12373,0,1
img_12374,1,1
img_12375,2,2
img_12376,1,0
img_12377,2,1
img_12378,1,0
img_12379,3,2
img_12380,1,3
img_12381,0,0
img_12382,3,2
img_12383,9,13
img_12384,22,15
img_12385,5,7
img_12386,5,4
img_12387,1,1
img_12388,2,2
img_12389,0,0
img_12390,0,0
img_12391,1,2
img_12392,2,2
img_12393,1,1
img_12394,1,1
img_12395,2,2
img_12396,5,2
img_12397,3,9
img_12398,5,2
img_12399,0,0
img_12400,1,1
img_12401,2,0
img_12402,2,1
img_12403,2,2
img_12404,5,7
img_12405,0,0
img_12406,2,2
img_12407,1,1
img_12408,1,0
img_12409,4,6
img_12410,1,1
img_12411,2,2
img_12412,1,1
img_12413,1,1
img_12414,7,3
img_12415,0,0
img_12416,0,0
img_12417,5,5
img_12418,4,2
img_12419,0,0
img_12420,2,0
img_12421,3,5
img_12422,4,4
img_12423,0,0
img_12424,1,1
img_12425,13,12
img_12426,2,2
img_12427,13,15
img_12428,0,0
img_12429,0,0
img_12430,10,13
img_12431,3,2
img_12432,1,0
img_12433,1,0
img_12434,1,1
img_12435,2,1
img_12436,1,1
img_12437,0,0
img_12438,0,0
img_12439,1,1
img_12440,0,0
img_12441,0,0
img_12442,3,2
img_12443,9,7
img_12444,5,4
img_12445,7,6
img_12446,3,3
img_12447,4,6
img_12448,3,5
img_12449,0,0
img_12450,1,1
img_12451,0,0
img_12452,4,4
img_12453,0,0
img_12454,1,2
img_12455,3,2
img_12456,2,0
img_12457,1,0
img_12458,1,0
img_12459,6,5
img_12460,6,4
img_12461,8,4
img_12462,0,0
img_12463,3,0
img_12464,19,8
img_12465,4,5
img_12466,0,0
img_12467,0,0
img_12468,0,0
img_12469,0,0
img_12470,1,0
img_12471,0,0
img_12472,3,3
img_12473,1,1
img_12474,0,0
img_12475,1,1
img_12476,6,8
img_12477,1,0
img_12478,4,4
img_12479,5,5
img_12480,2,3
img_12481,1,2
img_12482,4,0
img_12483,3,4
img_12484,3,5
img_12485,5,7
img_12486,3,4
img_12487,15,13
img_12488,0,1
img_12489,8,14
img_12490,1,1
img_12491,1,1
img_12492,0,0
img_12493,0,0
img_12494,1,1
img_12495,1,0
img_12496,1,1
img_12497,1,1
img_12498,2,2
img_12499,10,7
img_12500,2,3
img_12501,8,7
img_12502,1,0
img_12503,0,0
img_12504,11,10
img_12505,0,0
img_12506,1,1
img_12507,1,1
img_12508,2,1
img_12509,4,2
img_12510,3,1
img_12511,0,0
img_12512,0,0
img_12513,1,1
img_12514,5,2
img_12515,4,7
img_12516,0,0
img_12517,1,1
img_12518,7,2
img_12519,0,0
img_12520,1,0
img_12521,10,9
img_12522,0,0
img_12523,8,5
img_12524,4,2
img_12525,3,5
img_12526,1,2
img_12527,0,2
img_12528,3,3
img_12529,3,1
img_12530,1,1
img_12531,5,4
img_12532,0,0
img_12533,15,18
img_12534,1,1
img_12535,1,2
img_12536,7,2
img_12537,1,1
img_12538,1,1
img_12539,3,7
img_12540,12,15
img_12541,4,4
img_12542,1,1
img_12543,1,0
img_12544,0,0
img_12545,1,1
img_12546,1,0
img_12547,0,0
img_12548,0,0
img_12549,6,2
img_12550,5,10
img_12551,2,1
img_12552,6,9
img_12553,1,0
img_12554,5,4
img_12555,0,2
img_12556,2,0
img_12557,5,8
img_12558,1,1
img_12559,1,0
img_12560,1,8
img_12561,9,10
img_12562,2,2
img_12563,1,2
img_12564,12,7
img_12565,2,4
img_12566,3,4
img_12567,22,25
img_12568,1,2
img_12569,2,0
img_12570,1,1
img_12571,37,9
img_12572,0,0
img_12573,3,5
img_12574,2,2
img_12575,2,5
img_12576,0,0
img_12577,4,1
img_12578,9,5
img_12579,3,1
img_12580,0,0
img_12581,0,0
img_12582,1,0
img_12583,1,3
img_12584,6,5
img_12585,7,8
img_12586,3,2
img_12587,0,0
img_12588,7,3
img_12589,2,1
img_12590,1,2
img_12591,5,6
img_12592,0,0
img_12593,9,7
img_12594,0,0
img_12595,0,0
img_12596,2,1
img_12597,0,0
img_12598,0,0
img_12599,1,2
img_12600,0,4
img_12601,0,0
img_12602,1,1
img_12603,5,11
img_12604,2,2
img_12605,11,11
img_12606,31,12
img_12607,0,0
img_12608,1,0
img_12609,6,11
img_12610,3,2
img_12611,6,6
img_12612,1,0
img_12613,0,0
img_12614,1,0
img_12615,2,2
img_12616,3,2
img_12617,1,1
img_12618,1,1
img_12619,2,2
img_12620,11,10
img_12621,1,1
img_12622,5,2
img_12623,8,6
img_12624,9,7
img_12625,1,0
img_12626,3,4
img_12627,3,4
img_12628,0,0
img_12629,2,2
img_12630,0,0
img_12631,26,5
img_12632,0,0
img_12633,0,0
img_12634,5,6
img_12635,1,1
img_12636,6,10
img_12637,0,0
img_12638,1,1
img_12639,1,1
img_12640,1,3
img_12641,12,12
img_12642,2,0
img_12643,3,2
img_12644,9,15
img_12645,9,8
img_12646,0,0
img_12647,4,6
img_12648,0,0
img_12649,7,8
img_12650,4,6
img_12651,15,22
img_12652,6,9
img_12653,2,2
img_12654,4,4
img_12655,1,2
img_12656,3,2
img_12657,1,1
img_12658,0,0
img_12659,4,7
img_12660,2,0
img_12661,19,14
img_12662,0,0
img_12663,0,0
img_12664,1,2
img_12665,1,0
img_12666,0,0
img_12667,1,0
img_12668,4,8
img_12669,0,0
img_12670,8,8
img_12671,5,13
img_12672,2,1
img_12673,2,4
img_12674,1,2
img_12675,1,0
img_12676,1,1
img_12677,6,9
img_12678,1,0
img_12679,0,0
img_12680,0,0
img_12681,1,0
img_12682,4,3
img_12683,10,18
img_12684,1,2
img_12685,5,5
img_12686,10,7
img_12687,8,8
img_12688,1,1
img_12689,18,18
img_12690,1,1
img_12691,5,5
img_12692,1,1
img_12693,10,5
img_12694,1,2
img_12695,4,1
img_12696,5,2
img_12697,2,1
img_12698,34,1
img_12699,2,0
img_12700,1,0
img_12701,1,0
img_12702,3,0
img_12703,6,10
img_12704,6,10
img_12705,0,0
img_12706,1,0
img_12707,6,7
img_12708,1,0
img_12709,1,1
img_12710,2,1
img_12711,6,4
img_12712,1,1
img_12713,1,2
img_12714,1,2
img_12715,4,5
img_12716,24,14
img_12717,6,6
img_12718,1,0
img_12719,13,19
img_12720,3,1
img_12721,1,0
img_12722,0,0
img_12723,0,0
img_12724,14,16
img_12725,1,0
img_12726,12,6
img_12727,17,26
img_12728,1,0
img_12729,1,1
img_12730,0,0
img_12731,31,17
img_12732,0,0
img_12733,2,4
img_12734,1,0
img_12735,4,3
img_12736,9,10
img_12737,1,0
img_12738,17,17
img_12739,1,1
img_12740,2,0
img_12741,8,12
img_12742,1,0
img_12743,27,23
img_12744,1,3
img_12745,16,10
img_12746,2,1
img_12747,0,0
img_12748,5,5
img_12749,1,1
img_12750,1,0
img_12751,0,1
img_12752,1,1
img_12753,9,6
img_12754,6,5
img_12755,4,6
img_12756,6,4
img_12757,1,1
img_12758,3,2
img_12759,8,15
img_12760,1,1
img_12761,2,2
img_12762,3,2
img_12763,2,1
img_12764,2,0
img_12765,2,4
img_12766,2,3
img_12767,1,0
img_12768,2,4
img_12769,0,0
img_12770,0,0
img_12771,3,1
img_12772,1,1
img_12773,8,6
img_12774,1,1
img_12775,4,1
img_12776,7,5
img_12777,1,1
img_12778,2,2
img_12779,3,4
img_12780,4,4
img_12781,0,0
img_12782,2,2
img_12783,1,1
img_12784,1,1
img_12785,1,1
img_12786,0,0
img_12787,1,1
img_12788,1,0
img_12789,5,7
img_12790,0,0
img_12791,1,3
img_12792,0,0
img_12793,12,7
img_12794,18,1
img_12795,4,5
img_12796,0,0
img_12797,0,0
img_12798,7,9
img_12799,9,8
img_12800,3,1
img_12801,8,8
img_12802,1,0
img_12803,1,2
img_12804,1,1
img_12805,1,1
img_12806,2,4
img_12807,6,4
img_12808,22,23
img_12809,0,0
img_12810,8,9
img_12811,1,0
img_12812,0,0
img_12813,5,9
img_12814,3,6
img_12815,3,2
img_12816,1,0
img_12817,0,0
img_12818,3,6
img_12819,13,6
img_12820,1,1
img_12821,0,0
img_12822,1,0
img_12823,0,3
img_12824,1,2
img_12825,0,0
img_12826,0,1
img_12827,6,8
img_12828,1,3
img_12829,6,10
img_12830,1,1
img_12831,6,5
img_12832,2,1
img_12833,0,0
img_12834,2,2
img_12835,2,0
img_12836,1,0
img_12837,1,2
img_12838,2,2
img_12839,2,1
img_12840,4,5
img_12841,2,3
img_12842,2,1
img_12843,10,14
img_12844,24,14
img_12845,0,0
img_12846,1,1
img_12847,1,0
img_12848,2,3
img_12849,1,1
img_12850,2,4
img_12851,1,0
img_12852,4,4
img_12853,17,18
img_12854,0,0
img_12855,5,3
img_12856,1,2
img_12857,2,1
img_12858,4,6
img_12859,0,1
img_12860,7,7
img_12861,9,1
img_12862,0,0
img_12863,0,0
img_12864,1,0
img_12865,0,0
img_12866,6,4
img_12867,4,8
img_12868,1,2
img_12869,4,6
img_12870,3,1
img_12871,4,5
img_12872,19,23
img_12873,11,10
img_12874,8,12
img_12875,3,5
img_12876,1,0
img_12877,2,3
img_12878,7,5
img_12879,1,0
img_12880,1,0
img_12881,3,2
img_12882,0,0
img_12883,2,3
img_12884,2,3
img_12885,3,3
img_12886,1,0
img_12887,0,0
img_12888,17,12
img_12889,0,0
img_12890,2,4
img_12891,4,3
img_12892,0,0
img_12893,4,4
img_12894,3,0
img_12895,1,1
img_12896,6,6
img_12897,3,3
img_12898,0,0
img_12899,2,2
img_12900,4,7
img_12901,0,0
img_12902,1,0
img_12903,5,3
img_12904,0,0
img_12905,0,0
img_12906,12,9
img_12907,0,0
img_12908,2,2
img_12909,2,1
img_12910,0,0
img_12911,2,1
img_12912,2,0
img_12913,1,1
img_12914,3,1
img_12915,0,1
img_12916,4,0
img_12917,0,0
img_12918,1,1
img_12919,0,0
img_12920,8,9
img_12921,6,7
img_12922,5,6
img_12923,1,0
img_12924,0,1
img_12925,2,1
img_12926,0,0
img_12927,1,2
img_12928,0,0
img_12929,1,1
img_12930,0,0
img_12931,1,2
img_12932,0,0
img_12933,20,26
img_12934,8,5
img_12935,1,0
img_12936,1,1
img_12937,0,0
img_12938,1,1
img_12939,10,4
img_12940,2,1
img_12941,0,0
img_12942,1,1
img_12943,3,2
img_12944,0,0
img_12945,7,9
img_12946,2,3
img_12947,0,0
img_12948,2,1
img_12949,14,13
img_12950,4,10
img_12951,1,2
img_12952,3,3
img_12953,6,8
img_12954,0,0
img_12955,1,0
img_12956,0,0
img_12957,1,0
img_12958,26,13
img_12959,0,0
