Image,Predicted-Lymphocyte
img_12209,6
img_12210,14
img_12211,4
img_12212,9
img_12213,7
img_12214,3
img_12215,4
img_12216,2
img_12217,3
img_12218,1
img_12219,3
img_12220,3
img_12221,1
img_12222,4
img_12223,3
img_12224,1
img_12225,0
img_12226,28
img_12227,1
img_12228,4
img_12229,4
img_12231,1
img_12232,1
img_12233,1
img_12234,4
img_12235,1
img_12236,4
img_12237,3
img_12238,3
img_12239,3
img_12240,1
img_12241,1
img_12242,0
img_12243,0
img_12244,0
img_12245,0
img_12246,5
img_12247,3
img_12248,9
img_12249,2
img_12250,3
img_12251,7
img_12252,1
img_12253,0
img_12254,5
img_12255,0
img_12256,2
img_12257,5
img_12258,0
img_12259,2
img_12260,2
img_12261,5
img_12262,1
img_12263,3
img_12264,0
img_12265,3
img_12266,1
img_12267,3
img_12268,0
img_12269,17
img_12270,4
img_12271,2
img_12272,0
img_12273,14
img_12274,0
img_12275,0
img_12276,4
img_12277,0
img_12278,0
img_12279,3
img_12280,3
img_12281,1
img_12282,4
img_12283,9
img_12284,1
img_12285,9
img_12286,0
img_12287,8
img_12288,1
img_12289,0
img_12290,2
img_12291,2
img_12292,0
img_12293,0
img_12294,0
img_12295,1
img_12296,0
img_12297,0
img_12298,0
img_12299,9
img_12300,12
img_12301,2
img_12302,2
img_12303,4
img_12304,3
img_12305,1
img_12307,0
img_12308,3
img_12309,1
img_12310,8
img_12311,0
img_12312,0
img_12313,10
img_12314,2
img_12315,0
img_12316,3
img_12317,0
img_12318,1
img_12319,0
img_12320,2
img_12322,1
img_12323,0
img_12324,7
img_12325,1
img_12326,3
img_12327,3
img_12328,1
img_12330,0
img_12331,8
img_12332,17
img_12333,0
img_12334,0
img_12335,3
img_12336,2
img_12337,3
img_12338,1
img_12339,0
img_12340,6
img_12341,10
img_12342,11
img_12343,2
img_12344,1
img_12345,3
img_12346,1
img_12347,27
img_12348,1
img_12349,7
img_12350,0
img_12351,2
img_12352,1
img_12353,9
img_12354,0
img_12355,0
img_12356,0
img_12357,1
img_12358,3
img_12359,0
img_12360,3
img_12361,1
img_12362,2
img_12363,1
img_12364,3
img_12365,7
img_12366,2
img_12367,0
img_12368,9
img_12369,0
img_12370,1
img_12371,1
img_12372,1
img_12373,1
img_12374,1
img_12375,3
img_12376,0
img_12377,1
img_12378,0
img_12379,2
img_12380,4
img_12381,0
img_12382,4
img_12383,12
img_12384,16
img_12385,7
img_12386,6
img_12387,1
img_12388,2
img_12389,1
img_12390,0
img_12391,2
img_12392,3
img_12393,1
img_12394,1
img_12395,2
img_12396,3
img_12397,9
img_12398,3
img_12399,0
img_12400,0
img_12401,1
img_12402,2
img_12403,2
img_12404,7
img_12405,0
img_12406,2
img_12407,1
img_12408,1
img_12409,5
img_12410,1
img_12411,2
img_12412,1
img_12413,1
img_12414,5
img_12415,0
img_12416,0
img_12417,6
img_12418,2
img_12419,0
img_12420,0
img_12421,5
img_12422,4
img_12423,0
img_12424,1
img_12425,12
img_12426,2
img_12427,16
img_12428,0
img_12429,0
img_12430,13
img_12431,2
img_12432,1
img_12433,0
img_12434,1
img_12435,3
img_12436,1
img_12437,0
img_12438,0
img_12439,1
img_12440,0
img_12441,0
img_12442,2
img_12443,11
img_12444,4
img_12445,6
img_12446,3
img_12447,6
img_12448,5
img_12449,0
img_12450,3
img_12451,0
img_12452,4
img_12454,2
img_12455,2
img_12456,1
img_12457,1
img_12458,1
img_12459,5
img_12460,5
img_12461,6
img_12462,0
img_12463,2
img_12464,8
img_12465,5
img_12466,0
img_12467,0
img_12468,0
img_12469,0
img_12470,0
img_12471,0
img_12472,3
img_12473,1
img_12474,0
img_12475,1
img_12476,10
img_12477,0
img_12478,6
img_12479,5
img_12480,3
img_12481,1
img_12482,0
img_12483,4
img_12484,5
img_12485,8
img_12486,4
img_12487,13
img_12488,1
img_12489,14
img_12490,1
img_12491,1
img_12492,0
img_12493,0
img_12494,1
img_12495,0
img_12496,1
img_12497,1
img_12498,2
img_12499,7
img_12500,3
img_12501,7
img_12502,0
img_12503,0
img_12504,11
img_12505,0
img_12506,1
img_12507,0
img_12508,1
img_12509,2
img_12510,2
img_12511,0
img_12512,0
img_12513,1
img_12514,3
img_12515,6
img_12516,0
img_12517,2
img_12518,5
img_12519,0
img_12520,0
img_12521,9
img_12522,0
img_12523,5
img_12524,2
img_12525,5
img_12526,2
img_12527,2
img_12528,3
img_12529,1
img_12530,1
img_12531,4
img_12532,0
img_12533,18
img_12534,0
img_12535,2
img_12536,2
img_12537,1
img_12538,1
img_12539,7
img_12540,14
img_12541,4
img_12542,1
img_12543,0
img_12544,0
img_12545,1
img_12546,0
img_12547,0
img_12548,0
img_12549,5
img_12550,10
img_12551,1
img_12552,9
img_12553,0
img_12554,5
img_12555,2
img_12556,3
img_12557,6
img_12558,1
img_12559,0
img_12560,9
img_12561,9
img_12562,2
img_12563,2
img_12564,12
img_12565,4
img_12566,4
img_12567,27
img_12568,1
img_12569,1
img_12570,1
img_12571,13
img_12572,0
img_12573,5
img_12574,4
img_12575,7
img_12576,0
img_12577,1
img_12578,9
img_12579,1
img_12580,0
img_12581,0
img_12582,1
img_12583,2
img_12584,7
img_12585,8
img_12586,5
img_12587,0
img_12588,3
img_12589,1
img_12590,2
img_12591,6
img_12592,0
img_12593,8
img_12594,0
img_12595,0
img_12596,1
img_12597,0
img_12598,0
img_12599,2
img_12600,5
img_12601,0
img_12602,1
img_12603,14
img_12604,2
img_12605,11
img_12606,13
img_12607,0
img_12608,0
img_12609,11
img_12610,2
img_12611,7
img_12612,2
img_12613,0
img_12614,0
img_12615,2
img_12616,2
img_12617,1
img_12618,1
img_12619,2
img_12620,10
img_12621,1
img_12622,2
img_12623,7
img_12624,9
img_12625,0
img_12626,3
img_12627,3
img_12628,0
img_12629,3
img_12630,0
img_12631,7
img_12632,0
img_12633,0
img_12634,7
img_12635,1
img_12636,10
img_12637,0
img_12638,1
img_12639,1
img_12640,3
img_12641,13
img_12642,1
img_12643,2
img_12644,21
img_12645,12
img_12646,0
img_12647,5
img_12648,0
img_12649,9
img_12650,7
img_12651,22
img_12652,11
img_12653,2
img_12654,3
img_12655,2
img_12656,2
img_12657,2
img_12658,0
img_12659,7
img_12660,0
img_12661,15
img_12662,0
img_12663,0
img_12664,2
img_12665,0
img_12666,0
img_12667,0
img_12668,8
img_12669,0
img_12670,11
img_12671,13
img_12672,2
img_12673,5
img_12674,2
img_12675,0
img_12676,2
img_12677,12
img_12678,0
img_12679,0
img_12680,0
img_12681,0
img_12682,4
img_12683,18
img_12684,2
img_12685,5
img_12686,8
img_12687,9
img_12688,1
img_12689,23
img_12690,1
img_12691,5
img_12692,1
img_12693,7
img_12694,2
img_12695,1
img_12696,4
img_12697,1
img_12698,1
img_12699,0
img_12700,0
img_12701,0
img_12702,1
img_12703,10
img_12704,10
img_12705,0
img_12706,0
img_12707,8
img_12708,0
img_12709,2
img_12710,1
img_12711,3
img_12712,1
img_12713,2
img_12714,2
img_12715,4
img_12716,14
img_12717,7
img_12718,0
img_12719,17
img_12720,0
img_12721,1
img_12722,0
img_12723,0
img_12724,20
img_12725,0
img_12726,14
img_12727,27
img_12728,0
img_12729,2
img_12730,0
img_12731,20
img_12732,1
img_12733,4
img_12734,3
img_12735,6
img_12736,11
img_12737,1
img_12738,16
img_12739,1
img_12740,1
img_12741,15
img_12742,0
img_12743,22
img_12744,4
img_12745,15
img_12746,1
img_12747,0
img_12748,5
img_12749,1
img_12750,0
img_12751,0
img_12752,1
img_12753,7
img_12754,6
img_12755,7
img_12756,4
img_12757,1
img_12758,2
img_12759,14
img_12760,1
img_12761,2
img_12762,3
img_12763,2
img_12764,1
img_12765,5
img_12766,4
img_12767,0
img_12768,3
img_12769,0
img_12770,1
img_12771,3
img_12772,1
img_12773,7
img_12774,1
img_12775,1
img_12776,6
img_12777,1
img_12778,2
img_12779,3
img_12780,5
img_12781,0
img_12782,2
img_12783,1
img_12784,1
img_12785,1
img_12786,0
img_12787,1
img_12788,0
img_12789,8
img_12790,1
img_12791,3
img_12792,0
img_12793,9
img_12794,1
img_12795,6
img_12796,0
img_12797,0
img_12798,10
img_12799,9
img_12800,2
img_12801,9
img_12802,1
img_12803,4
img_12804,1
img_12805,2
img_12806,6
img_12807,4
img_12808,29
img_12809,0
img_12810,10
img_12811,0
img_12812,0
img_12813,10
img_12814,6
img_12815,2
img_12816,2
img_12817,0
img_12818,6
img_12819,7
img_12820,1
img_12821,0
img_12822,0
img_12823,2
img_12824,3
img_12825,0
img_12826,1
img_12827,6
img_12828,3
img_12829,10
img_12830,1
img_12831,6
img_12832,3
img_12833,0
img_12834,2
img_12835,0
img_12836,0
img_12837,2
img_12838,1
img_12839,2
img_12840,6
img_12841,3
img_12842,0
img_12843,12
img_12844,14
img_12845,0
img_12846,1
img_12847,0
img_12848,3
img_12849,1
img_12850,4
img_12851,2
img_12852,3
img_12853,20
img_12854,0
img_12855,4
img_12856,2
img_12857,1
img_12858,4
img_12859,1
img_12860,8
img_12861,3
img_12862,0
img_12863,0
img_12864,0
img_12865,0
img_12866,4
img_12867,8
img_12868,2
img_12869,6
img_12870,1
img_12871,4
img_12872,27
img_12873,11
img_12874,14
img_12875,5
img_12876,1
img_12877,3
img_12878,4
img_12879,1
img_12880,0
img_12881,3
img_12882,0
img_12883,3
img_12884,2
img_12885,3
img_12886,2
img_12887,1
img_12888,12
img_12889,0
img_12890,3
img_12891,5
img_12892,0
img_12893,4
img_12894,2
img_12895,1
img_12896,7
img_12897,3
img_12898,0
img_12899,3
img_12900,6
img_12902,1
img_12903,5
img_12904,0
img_12905,0
img_12906,10
img_12907,0
img_12908,2
img_12909,1
img_12910,0
img_12911,1
img_12912,0
img_12913,1
img_12914,1
img_12915,1
img_12916,2
img_12917,0
img_12918,1
img_12919,0
img_12920,10
img_12921,7
img_12922,6
img_12923,0
img_12924,1
img_12925,1
img_12926,0
img_12927,2
img_12928,0
img_12929,1
img_12930,0
img_12931,2
img_12932,0
img_12933,28
img_12934,6
img_12935,0
img_12936,1
img_12937,0
img_12938,1
img_12939,8
img_12940,1
img_12941,0
img_12942,2
img_12943,2
img_12944,0
img_12945,11
img_12946,2
img_12947,0
img_12948,1
img_12949,13
img_12950,8
img_12951,2
img_12952,3
img_12953,8
img_12954,0
img_12955,0
img_12956,0
img_12957,1
img_12958,12
img_12959,0
img_12960,0
img_12961,1
img_12962,18
img_12963,1
img_12964,9
img_12965,8
img_12966,1
img_12967,2
img_12968,0
img_12969,0
img_12970,0
img_12971,0
img_12972,1
img_12973,7
img_12975,0
img_12976,4
img_12977,4
img_12978,4
img_12979,0
img_12980,0
img_12981,0
img_12982,1
img_12983,0
img_12984,1
img_12985,0
img_12986,0
img_12987,10
img_12988,2
img_12989,0
img_12990,0
img_12991,0
img_12992,7
img_12993,0
img_12994,2
img_12995,2
img_12996,2
img_12997,1
img_12998,0
img_12999,2
img_13000,1
img_13001,2
img_13002,1
img_13003,6
img_13004,1
img_13005,1
img_13006,0
img_13007,3
img_13008,0
img_13009,1
img_13010,1
img_13011,11
img_13012,0
img_13013,2
img_13014,2
img_13015,7
img_13016,11
img_13017,1
img_13018,6
img_13019,8
img_13020,1
img_13021,4
img_13022,6
img_13023,1
img_13024,2
img_13025,4
img_13026,0
img_13027,0
img_13028,2
img_13029,0
img_13030,0
img_13031,0
img_13032,1
img_13033,0
img_13034,2
img_13035,1
img_13036,2
img_13037,1
img_13038,24
img_13039,3
img_13040,0
img_13041,6
img_13042,2
img_13043,6
img_13044,0
img_13045,2
img_13046,5
img_13047,2
img_13048,3
img_13049,0
img_13050,8
img_13051,0
img_13052,3
img_13053,4
img_13054,14
img_13055,3
img_13056,1
img_13057,1
img_13058,9
img_13059,21
img_13060,0
img_13061,0
img_13062,1
img_13063,15
img_13064,0
img_13065,0
img_13066,1
img_13067,4
img_13068,8
img_13069,6
img_13070,15
img_13071,13
img_13072,5
img_13073,15
img_13074,2
img_13075,2
img_13076,1
img_13077,1
img_13078,0
img_13079,3
img_13080,9
img_13081,3
img_13082,1
img_13083,0
img_13084,2
img_13085,1
img_13086,4
img_13087,18
img_13088,2
img_13089,1
img_13090,0
img_13091,3
img_13092,8
img_13093,2
img_13094,1
img_13095,1
img_13096,4
img_13097,6
img_13098,1
img_13100,0
img_13101,1
img_13102,0
img_13103,2
img_13104,4
img_13105,0
img_13106,1
img_13107,2
img_13108,3
img_13109,3
img_13110,4
img_13111,0
img_13112,1
img_13113,1
img_13114,3
img_13115,1
img_13116,0
img_13117,5
img_13118,1
img_13119,4
img_13120,2
img_13121,1
img_13122,0
img_13123,1
img_13124,0
img_13125,13
img_13126,1
img_13127,10
img_13128,5
img_13129,13
img_13130,0
img_13131,4
img_13132,0
img_13133,0
img_13134,2
img_13135,3
img_13136,1
img_13137,4
img_13138,1
img_13139,16
img_13140,2
img_13141,4
img_13142,5
img_13143,1
img_13144,0
img_13145,4
img_13146,20
img_13147,9
img_13148,0
img_13149,1
img_13150,1
img_13151,1
img_13152,9
img_13153,0
img_13154,3
img_13157,2
img_13158,9
img_13159,2
img_13160,0
img_13161,2
img_13162,0
img_13163,2
img_13164,1
img_13165,5
img_13166,1
img_13167,6
img_13168,3
img_13169,0
img_13170,2
img_13171,2
img_13172,1
img_13173,1
img_13174,5
img_13175,2
img_13176,13
img_13177,1
img_13178,0
img_13179,2
img_13180,2
img_13181,0
img_13182,1
img_13183,2
img_13184,0
img_13185,0
img_13186,10
img_13187,1
img_13188,1
img_13189,8
img_13190,0
img_13191,1
img_13192,6
img_13193,12
img_13194,25
img_13195,4
img_13196,3
img_13197,3
img_13198,0
img_13199,12
img_13200,13
img_13201,3
img_13202,5
img_13203,0
img_13204,0
img_13205,1
img_13206,2
img_13207,0
img_13208,1
img_13209,2
img_13210,0
img_13211,3
img_13212,4
img_13213,2
img_13214,2
img_13215,2
img_13216,0
img_13217,6
img_13218,6
img_13219,10
img_13220,4
img_13221,6
img_13222,9
img_13223,1
img_13224,4
img_13225,2
img_13226,0
img_13227,5
img_13228,0
img_13229,0
img_13230,4
img_13231,3
img_13232,0
img_13233,12
img_13234,4
img_13235,1
img_13236,1
img_13237,0
img_13238,0
img_13239,0
img_13240,0
img_13241,0
img_13242,2
img_13243,2
img_13244,0
img_13245,1
img_13246,6
img_13247,2
img_13248,2
img_13249,4
img_13250,3
img_13251,2
img_13252,11
img_13253,0
img_13254,14
img_13255,5
img_13256,0
img_13257,0
img_13258,6
img_13259,7
img_13260,1
img_13261,1
img_13262,1
img_13263,0
img_13264,11
img_13265,3
img_13266,5
img_13267,2
img_13268,2
img_13269,3
img_13270,7
img_13271,6
img_13272,6
img_13273,2
img_13274,0
img_13275,0
img_13276,1
img_13277,0
img_13278,0
img_13279,6
img_13280,1
img_13281,0
img_13282,27
img_13283,7
img_13284,1
img_13285,1
img_13286,8
img_13287,0
img_13289,1
img_13290,5
img_13291,1
img_13292,3
img_13293,1
img_13294,6
img_13295,3
img_13296,0
img_13297,1
img_13298,5
img_13299,1
img_13300,0
img_13301,6
img_13302,0
img_13303,0
img_13304,1
img_13305,1
img_13306,0
img_13307,3
img_13308,1
img_13309,12
img_13310,1
img_13311,1
img_13312,1
img_13313,1
img_13314,4
img_13315,1
img_13316,0
img_13317,0
img_13318,11
img_13319,7
img_13320,1
img_13321,12
img_13322,15
img_13323,0
img_13324,3
img_13325,1
img_13326,0
img_13327,4
img_13328,16
img_13329,0
img_13330,0
img_13331,3
img_13332,0
img_13333,3
img_13334,3
img_13335,2
img_13336,0
img_13337,11
img_13338,0
img_13339,2
img_13340,1
img_13341,2
img_13342,6
img_13343,17
img_13344,10
img_13345,4
img_13346,3
img_13347,3
img_13348,1
img_13349,7
img_13350,3
img_13351,0
img_13352,4
img_13353,0
img_13354,2
img_13355,2
img_13356,2
img_13357,3
img_13358,0
img_13359,2
img_13360,1
img_13361,29
img_13362,0
img_13363,0
img_13364,3
img_13365,3
img_13366,5
img_13367,0
img_13368,0
img_13369,0
img_13370,0
img_13371,0
img_13372,10
img_13373,0
img_13374,2
img_13375,0
img_13376,5
img_13377,0
img_13378,1
img_13379,0
img_13380,3
img_13381,1
img_13382,2
img_13383,13
img_13384,3
img_13385,5
img_13386,2
img_13387,3
img_13388,1
img_13389,0
img_13390,16
img_13391,1
img_13392,5
img_13393,2
img_13394,1
img_13395,1
img_13396,0
img_13397,0
img_13398,3
img_13399,1
img_13400,3
img_13401,27
img_13402,4
img_13403,2
img_13404,1
img_13405,2
img_13406,0
img_13407,3
img_13408,0
img_13409,0
img_13410,1
img_13411,1
img_13412,6
img_13413,8
img_13414,0
img_13415,1
img_13416,0
img_13417,1
img_13418,1
img_13419,1
img_13420,2
img_13421,3
img_13422,0
img_13423,2
img_13424,8
img_13425,3
img_13427,8
img_13428,0
img_13429,2
img_13430,0
img_13431,4
img_13432,3
img_13433,19
img_13434,10
img_13435,33
img_13436,12
img_13437,1
img_13438,3
img_13439,13
img_13440,1
img_13441,7
img_13442,2
img_13443,6
img_13444,4
img_13445,0
img_13446,0
img_13447,0
img_13448,0
img_13449,21
img_13450,7
img_13451,4
img_13452,0
img_13453,2
img_13454,2
img_13455,0
img_13456,1
img_13457,3
img_13458,4
img_13459,10
img_13460,1
img_13461,0
img_13462,0
img_13463,4
img_13464,6
img_13465,2
img_13466,10
img_13467,6
img_13468,0
img_13469,0
img_13470,2
img_13471,0
img_13472,1
img_13473,1
img_13474,4
img_13475,0
img_13476,20
img_13477,1
img_13478,1
img_13479,1
img_13480,2
img_13481,0
img_13482,1
img_13483,0
img_13484,0
img_13485,0
img_13486,0
img_13487,5
img_13488,3
img_13489,0
img_13490,1
img_13491,6
img_13492,0
img_13493,1
img_13494,3
img_13495,0
img_13496,6
img_13497,4
img_13498,7
img_13499,2
img_13500,1
img_13501,1
img_13502,3
img_13503,4
img_13504,10
img_13506,0
img_13507,3
img_13508,32
img_13509,3
img_13510,3
img_13511,11
img_13512,1
img_13513,2
img_13514,5
img_13515,0
img_13516,0
img_13517,1
img_13518,0
img_13519,1
img_13520,1
img_13521,3
img_13522,2
img_13523,3
img_13524,1
img_13525,0
img_13526,3
img_13527,2
img_13528,1
img_13529,2
img_13530,0
img_13531,2
img_13532,12
img_13533,2
img_13534,2
img_13535,1
img_13536,0
img_13537,0
img_13538,1
img_13539,2
img_13540,0
img_13542,0
img_13543,10
img_13544,1
img_13545,0
img_13546,3
img_13547,0
img_13548,0
img_13549,2
img_13550,11
img_13551,0
img_13552,3
img_13553,4
img_13554,9
img_13555,2
img_13556,1
img_13557,10
img_13558,3
img_13559,13
img_13560,4
img_13561,12
img_13562,1
img_13563,13
img_13564,3
img_13565,0
img_13566,0
img_13567,3
img_13568,1
img_13569,1
img_13570,3
img_13571,9
img_13572,2
img_13573,7
img_13574,1
img_13575,1
img_13576,0
img_13577,1
img_13578,0
img_13579,2
img_13580,4
img_13581,6
img_13582,9
img_13583,1
img_13584,6
img_13585,7
img_13586,0
img_13587,1
img_13588,0
img_13589,1
img_13590,3
img_13591,6
img_13592,1
img_13593,7
img_13594,42
img_13595,3
img_13596,3
img_13597,1
img_13598,1
img_13599,1
img_13600,9
img_13601,0
img_13602,2
img_13603,0
img_13604,1
img_13605,1
img_13606,1
img_13607,3
img_13608,2
img_13609,0
img_13610,1
img_13611,1
img_13612,1
img_13613,0
img_13614,0
img_13615,0
img_13616,2
img_13617,0
img_13618,1
img_13619,3
img_13620,4
img_13621,2
img_13622,5
img_13623,1
img_13624,2
img_13625,0
img_13626,0
img_13627,1
img_13628,0
img_13629,2
img_13631,9
img_13632,1
img_13633,2
img_13634,1
img_13635,0
img_13636,0
img_13637,9
img_13638,1
img_13640,5
img_13641,2
img_13642,0
img_13643,0
img_13644,6
img_13645,1
img_13647,8
img_13648,1
img_13649,1
img_13650,0
img_13651,0
img_13652,13
img_13653,0
img_13654,2
img_13655,1
img_13656,1
img_13657,4
img_13658,1
img_13659,0
img_13660,1
img_13661,0
img_13662,2
img_13663,1
img_13664,31
img_13665,1
img_13666,2
img_13667,0
